,item id,item title,attachment id,attachment label,attachment title,attachment type,attachment description,attachment date,attachment contributors,attachment subjects,attachment series,attachment extent,attachment notes,attachment citation,attachment language,attachment identifier,attachment file access,attachment derivative access,attachment md,file id,file access count,file created,file location,file checksum,file mime,file original_filename,file size,file url,file type,media type,storage path,old item id,image id,document id,video id,audio id,generic file id
10,15303,"Track 11: Grand Canyon Easter Services Part 1, March 25, 1951.",94430,Pyle-11_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61725,257,2012-09-19 20:29:09.347524+00:00,filestore/6d/c2/c2/6dc2c2d20b2b21bfbe2db65359ddeb42,6dc2c2d20b2b21bfbe2db65359ddeb42,audio/mpeg,Pyle-11_SLP.mp3,13968579,/attachments/94430/content/Pyle-11_SLP.mp3,file,audio,6d/c2/c2/6dc2c2d20b2b21bfbe2db65359ddeb42,,,,,61725,
11,15304,"Track 12: GHQ Hometowners Prog. 265-3, July 28, 1945; Fred MacPherson commentary re: Japan",94431,Pyle-12_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61726,200,2012-09-19 20:33:16.290522+00:00,filestore/be/fc/a0/befca062c1436fb590c13dfffe35a771,befca062c1436fb590c13dfffe35a771,audio/mpeg,Pyle-12_SLP.mp3,14403675,/attachments/94431/content/Pyle-12_SLP.mp3,file,audio,be/fc/a0/befca062c1436fb590c13dfffe35a771,,,,,61726,
12,15305,"Track 13:  GHQ Valley Bank #3044 [GI Bill of Rights, the Bloody Path, Hometowner Interviews]",94432,Pyle-13_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61727,195,2012-09-19 20:38:25.509335+00:00,filestore/41/19/eb/4119ebc8df13b256906cbe80782f7517,4119ebc8df13b256906cbe80782f7517,audio/mpeg,Pyle-13_SLP.mp3,14139525,/attachments/94432/content/Pyle-13_SLP.mp3,file,audio,41/19/eb/4119ebc8df13b256906cbe80782f7517,,,,,61727,
13,15306,"Track 14: United Nations Conference San Francisco Part 2. #2655, April 29, 1945",94433,Pyle-14_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61728,206,2012-09-19 20:41:24.095223+00:00,filestore/9a/b9/a6/9ab9a60f6e0d2bcbc27a6ced9e3bbc26,9ab9a60f6e0d2bcbc27a6ced9e3bbc26,audio/mpeg,Pyle-14_SLP.mp3,13944176,/attachments/94433/content/Pyle-14_SLP.mp3,file,audio,9a/b9/a6/9ab9a60f6e0d2bcbc27a6ced9e3bbc26,,,,,61728,
14,15307,Track 15: Reveille Round Up with Greg Donovan and the Hometowners,94434,Pyle-15_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61729,192,2012-09-19 20:43:51.854724+00:00,filestore/e7/b9/d2/e7b9d28241f97262947d6580d7a9f2b5,e7b9d28241f97262947d6580d7a9f2b5,audio/mpeg,Pyle-15_SLP.mp3,14160841,/attachments/94434/content/Pyle-15_SLP.mp3,file,audio,e7/b9/d2/e7b9d28241f97262947d6580d7a9f2b5,,,,,61729,
15,15308,"Track 16: United Nations Conference on San Francisco Part 1. #2653, April 29, 1945",94435,Pyle-16_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61730,229,2012-09-19 20:49:57.815454+00:00,filestore/60/6c/57/606c57182482affd50067a8649ee8dd4,606c57182482affd50067a8649ee8dd4,audio/mpeg,Pyle-16_SLP.mp3,14618506,/attachments/94435/content/Pyle-16_SLP.mp3,file,audio,60/6c/57/606c57182482affd50067a8649ee8dd4,,,,,61730,
16,15309,"Track 17: United Nations Conference San Francisco Part 1. #2654, April 29, 1945",94436,Pyle-17_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61731,259,2012-09-19 21:06:11.350288+00:00,filestore/18/50/c4/1850c4ecfb2ca1ebdefec02d0f2d1745,1850c4ecfb2ca1ebdefec02d0f2d1745,audio/mpeg,Pyle-17_SLP.mp3,14537422,/attachments/94436/content/Pyle-17_SLP.mp3,file,audio,18/50/c4/1850c4ecfb2ca1ebdefec02d0f2d1745,,,,,61731,
17,15310,Track 18.1: GHQ SWPA Hometowners Recordings for KTAR,94437,Pyle-18_T1_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61732,195,2012-09-19 21:09:20.122519+00:00,filestore/86/35/b3/8635b38089e690d201be0b885a5b0f97,8635b38089e690d201be0b885a5b0f97,audio/mpeg,Pyle-18_T1_SLP.mp3,2406993,/attachments/94437/content/Pyle-18_T1_SLP.mp3,file,audio,86/35/b3/8635b38089e690d201be0b885a5b0f97,,,,,61732,
18,15311,Track 18.2: GHQ SWPA Hometowners Recordings for KTAR,94438,Pyle-18_T2_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61733,221,2012-09-19 21:14:22.658390+00:00,filestore/df/f0/6a/dff06a485989d9b5d390c350a9937bda,dff06a485989d9b5d390c350a9937bda,audio/mpeg,Pyle-18_T2_SLP.mp3,2322565,/attachments/94438/content/Pyle-18_T2_SLP.mp3,file,audio,df/f0/6a/dff06a485989d9b5d390c350a9937bda,,,,,61733,
19,15312,Track 18.3: GHQ SWPA Hometowners Recordings for KTAR,94439,Pyle-18_T3_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61734,208,2012-09-19 21:16:50.686805+00:00,filestore/7d/8d/ae/7d8dae559b9947f4bfe02bd7597abebb,7d8dae559b9947f4bfe02bd7597abebb,audio/mpeg,Pyle-18_T3_SLP.mp3,1712762,/attachments/94439/content/Pyle-18_T3_SLP.mp3,file,audio,7d/8d/ae/7d8dae559b9947f4bfe02bd7597abebb,,,,,61734,
20,15313,Track 18.4: GHQ SWPA Hometowners Recordings for KTAR,94440,Pyle-18_T4_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61735,186,2012-09-19 21:19:22.301080+00:00,filestore/2d/17/5a/2d175ae2610a673a71d838a7ea099704,2d175ae2610a673a71d838a7ea099704,audio/mpeg,Pyle-18_T4_SLP.mp3,2359763,/attachments/94440/content/Pyle-18_T4_SLP.mp3,file,audio,2d/17/5a/2d175ae2610a673a71d838a7ea099704,,,,,61735,
21,15314,Track 19.1: GHQ SWPA Hometowners Recordings for KTAR,94441,Pyle-19_T1_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61736,219,2012-09-19 21:22:49.184615+00:00,filestore/20/b5/a9/20b5a9a3a2c87e7412ab88d1a025c953,20b5a9a3a2c87e7412ab88d1a025c953,audio/mpeg,Pyle-19_T1_SLP.mp3,2273246,/attachments/94441/content/Pyle-19_T1_SLP.mp3,file,audio,20/b5/a9/20b5a9a3a2c87e7412ab88d1a025c953,,,,,61736,
22,15315,Track 19.2: GHQ SWPA Hometowners Recordings for KTAR,94442,Pyle-19_T2_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61737,226,2012-09-19 21:34:26.610180+00:00,filestore/09/22/2b/09222b79200054446fe9ad0d5f41a241,09222b79200054446fe9ad0d5f41a241,audio/mpeg,Pyle-19_T2_SLP.mp3,2089344,/attachments/94442/content/Pyle-19_T2_SLP.mp3,file,audio,09/22/2b/09222b79200054446fe9ad0d5f41a241,,,,,61737,
23,15316,"Track 20: General Douglas MacArthur Speech, July 13, 1945",94443,Pyle-20_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61738,208,2012-09-19 21:38:11.455376+00:00,filestore/02/cd/6b/02cd6b3dd0a654d8d0071baba0cd1a54,02cd6b3dd0a654d8d0071baba0cd1a54,audio/mpeg,Pyle-20_SLP.mp3,13695652,/attachments/94443/content/Pyle-20_SLP.mp3,file,audio,02/cd/6b/02cd6b3dd0a654d8d0071baba0cd1a54,,,,,61738,
24,15317,Track 21: Cut number six….for KTAR Phoenix,94444,Pyle-21_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61739,193,2012-09-20 0:16:45.046163+00:00,filestore/25/97/ce/2597ce935b080dd053f5d3304a61ba92,2597ce935b080dd053f5d3304a61ba92,audio/mpeg,Pyle-21_SLP.mp3,10250833,/attachments/94444/content/Pyle-21_SLP.mp3,file,audio,25/97/ce/2597ce935b080dd053f5d3304a61ba92,,,,,61739,
25,15318,"Track 22: General Douglas MacArthur speech, July 13, 1945",94445,Pyle-22_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61740,246,2012-09-20 0:19:18.289462+00:00,filestore/62/66/0d/62660d4728c666bfb3cf43e5a5fd06c6,62660d4728c666bfb3cf43e5a5fd06c6,audio/mpeg,Pyle-22_SLP.mp3,9505611,/attachments/94445/content/Pyle-22_SLP.mp3,file,audio,62/66/0d/62660d4728c666bfb3cf43e5a5fd06c6,,,,,61740,
26,15319,Track 23: Interview with K. A. Piersson,94446,Pyle-23_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61741,202,2012-09-20 0:23:13.167785+00:00,filestore/d6/62/8c/d6628ca553b3254d08b29b47837411ad,d6628ca553b3254d08b29b47837411ad,audio/mpeg,Pyle-23_SLP.mp3,13996165,/attachments/94446/content/Pyle-23_SLP.mp3,file,audio,d6/62/8c/d6628ca553b3254d08b29b47837411ad,,,,,61741,
27,15320,"Track 24: Pyle interview with Lt. Matilda Yanez, June 17, 1945",94447,Pyle-24_T2_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61742,238,2012-09-20 0:31:30.339970+00:00,filestore/e2/ea/9f/e2ea9f28a467281c8f064024f113446e,e2ea9f28a467281c8f064024f113446e,audio/mpeg,Pyle-24_T2_SLP.mp3,4748400,/attachments/94447/content/Pyle-24_T2_SLP.mp3,file,audio,e2/ea/9f/e2ea9f28a467281c8f064024f113446e,,,,,61742,
28,15356,"Track 25: Interviews with Arizona Army nurses, August 9, 1945",94612,Pyle-25_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61853,108,2012-10-01 20:40:57.302841+00:00,filestore/29/0b/91/290b9176440a9f7948a9e16322ac6cf3,290b9176440a9f7948a9e16322ac6cf3,audio/mpeg,Pyle-25_SLP.mp3,11086751,/attachments/94612/content/Pyle-25_SLP.mp3,file,audio,29/0b/91/290b9176440a9f7948a9e16322ac6cf3,,,,,61853,
29,15357,"Track 26: Interviews with Arizona Army nurses, August 9, 1945",94613,Pyle-26_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61854,262,2012-10-01 20:45:21.066597+00:00,filestore/fa/c7/34/fac7343871b5e2ad32d9dd11a0fd29a6,fac7343871b5e2ad32d9dd11a0fd29a6,audio/mpeg,Pyle-26_SLP.mp3,11262294,/attachments/94613/content/Pyle-26_SLP.mp3,file,audio,fa/c7/34/fac7343871b5e2ad32d9dd11a0fd29a6,,,,,61854,
30,15358,"Track 27: GHQ SWPA Hometowners Recordings for KTAR August 4, 1945",94614,Pyle-27_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61855,237,2012-10-01 20:50:12.259411+00:00,filestore/3b/1c/e2/3b1ce25671c3b94a3cd1c5f601e76c9e,3b1ce25671c3b94a3cd1c5f601e76c9e,audio/mpeg,Pyle-27_SLP.mp3,10777043,/attachments/94614/content/Pyle-27_SLP.mp3,file,audio,3b/1c/e2/3b1ce25671c3b94a3cd1c5f601e76c9e,,,,,61855,
31,15359,"Track 28: GHQ SWPA Hometowners Recordings for KTAR, n.d.",94615,Pyle-28_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61856,180,2012-10-01 20:53:43.052806+00:00,filestore/02/aa/4d/02aa4d376241505e0f06cb5b068b1f88,02aa4d376241505e0f06cb5b068b1f88,audio/mpeg,Pyle-28_SLP.mp3,7586761,/attachments/94615/content/Pyle-28_SLP.mp3,file,audio,02/aa/4d/02aa4d376241505e0f06cb5b068b1f88,,,,,61856,
32,15360,"Track 29: GHQ SWPA Hometowners Recordings for KTAR, n.d.",94616,Pyle-29_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61857,255,2012-10-01 20:59:01.442308+00:00,filestore/c4/d0/0c/c4d00c5b69b9779398ad89c624cf862d,c4d00c5b69b9779398ad89c624cf862d,audio/mpeg,Pyle-29_SLP.mp3,10364517,/attachments/94616/content/Pyle-29_SLP.mp3,file,audio,c4/d0/0c/c4d00c5b69b9779398ad89c624cf862d,,,,,61857,
33,15361,"Track 30: GHQ SWPA Hometowners Recordings for KTAR, n.d.",94617,Pyle-30_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61858,125,2012-10-01 21:05:23.482551+00:00,filestore/9d/f5/3f/9df53f72d82554a813fe0b8202f81418,9df53f72d82554a813fe0b8202f81418,audio/mpeg,Pyle-30_SLP.mp3,9442081,/attachments/94617/content/Pyle-30_SLP.mp3,file,audio,9d/f5/3f/9df53f72d82554a813fe0b8202f81418,,,,,61858,
34,15362,"Track 31: GHQ SWPA Hometowners Recordings for KTAR, n.d.",94618,Pyle-31_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61859,238,2012-10-01 21:11:47.583692+00:00,filestore/13/c5/b7/13c5b7ece9179563ca65eb94d180cd62,13c5b7ece9179563ca65eb94d180cd62,audio/mpeg,Pyle-31_SLP.mp3,11281938,/attachments/94618/content/Pyle-31_SLP.mp3,file,audio,13/c5/b7/13c5b7ece9179563ca65eb94d180cd62,,,,,61859,
35,15363,"Track 32: Interview with a soldier wounded at Iwo Jima, n.d.",94619,Pyle-32_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61860,277,2012-10-01 21:16:30.262910+00:00,filestore/df/3e/51/df3e518189b59e96e2839561c350aeec,df3e518189b59e96e2839561c350aeec,audio/mpeg,Pyle-32_SLP.mp3,5731858,/attachments/94619/content/Pyle-32_SLP.mp3,file,audio,df/3e/51/df3e518189b59e96e2839561c350aeec,,,,,61860,
36,15364,Track 33: “What is Right for America?” 1952 Republican National Convention speech,94620,Pyle-33_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61861,265,2012-10-01 21:21:37.340355+00:00,filestore/23/2d/26/232d26a23acba0c1c79abb61e7aa880a,232d26a23acba0c1c79abb61e7aa880a,audio/mpeg,Pyle-33_SLP.mp3,14152064,/attachments/94620/content/Pyle-33_SLP.mp3,file,audio,23/2d/26/232d26a23acba0c1c79abb61e7aa880a,,,,,61861,
37,15365,Track 34: “What is Right for America?” 1952 Republican National Convention speech.,94621,Pyle-34_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61862,168,2012-10-01 21:27:19.581560+00:00,filestore/85/29/bf/8529bf7d5b2208dedd3823feb2f432b2,8529bf7d5b2208dedd3823feb2f432b2,audio/mpeg,Pyle-34_SLP.mp3,10127535,/attachments/94621/content/Pyle-34_SLP.mp3,file,audio,85/29/bf/8529bf7d5b2208dedd3823feb2f432b2,,,,,61862,
38,15366,"Track 35: Interviews with four WACS from Arizona, n.d.",94622,Pyle-35_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61863,297,2012-10-01 21:32:16.736275+00:00,filestore/44/64/b6/4464b6ee6804d9a9fab6b701b96c8709,4464b6ee6804d9a9fab6b701b96c8709,audio/mpeg,Pyle-35_SLP.mp3,11088005,/attachments/94622/content/Pyle-35_SLP.mp3,file,audio,44/64/b6/4464b6ee6804d9a9fab6b701b96c8709,,,,,61863,
39,15367,"Track 36: Pyle narrative re: “GI Joe”, n.d.",94623,Pyle-36_SLP.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61864,301,2012-10-01 21:38:06.750186+00:00,filestore/10/5c/95/105c95e4027b249c6505d753a8949ef7,105c95e4027b249c6505d753a8949ef7,audio/mpeg,Pyle-36_SLP.mp3,10897415,/attachments/94623/content/Pyle-36_SLP.mp3,file,audio,10/5c/95/105c95e4027b249c6505d753a8949ef7,,,,,61864,
40,15369,Name Index - Howard Pyle Radio Broadcasts,94626,Howard Pyle Radio Broadcasts Name Index.pdf,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",61867,763,2012-10-01 22:51:30.842614+00:00,filestore/4b/b5/33/4bb533ede1121979209244a464975e8d,4bb533ede1121979209244a464975e8d,application/pdf,Howard Pyle Radio Broadcasts Name Index.pdf,26749,/attachments/94626/content/Howard%20Pyle%20Radio%20Broadcasts%20Name%20Index.pdf,file,document,4b/b5/33/4bb533ede1121979209244a464975e8d,,,61867,,,
41,162706,General Yamashita Surrender Ceremony,162706,Yamashita_Surrender_Ceremony-Side1.mp3,,,,,,,,,,,,,1,1,"{'type': [], 'title': [], 'citation': [], 'series': [], 'subject': [], 'description': [], 'contributor': [], 'notes': [], 'language': [], 'extent': [], 'identifier': []}",145399,345,2016-01-04 20:30:31.926666+00:00,filestore/b1/b4/93/b1b49359575c715b27e8b49b79d239f0,b1b49359575c715b27e8b49b79d239f0,audio/mpeg,Yamashita_Surrender_Ceremony-Side1.mp3,13321800,/attachments/162706/content/Yamashita_Surrender_Ceremony-Side1.mp3,file,audio,b1/b4/93/b1b49359575c715b27e8b49b79d239f0,,,,,145399,
