,item id,item title,attachment id,attachment label,attachment title,attachment type,attachment description,attachment date,attachment contributors,attachment subjects,attachment series,attachment extent,attachment notes,attachment citation,attachment language,attachment identifier,attachment file access,attachment derivative access,attachment md,file id,file access count,file created,file location,file checksum,file mime,file original_filename,file size,file url,file type,media type,storage path,old item id,image id,document id,video id,audio id,generic file id
10,38109,Perceived Social Support and Quality of Life among Clients Participating in Cancer Support Services,168965,Severance_CancerSupportSurvey_FINAL.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",152312,776,2016-05-06 22:20:54.452579+00:00,filestore/f2/59/98/f259980bb481825fa2b056c832517602,f259980bb481825fa2b056c832517602,application/pdf,Severance_CancerSupportSurvey_FINAL.pdf,1512327,/attachments/168965/content/Severance_CancerSupportSurvey_FINAL.pdf,file,document,f2/59/98/f259980bb481825fa2b056c832517602,,,152312,,,
11,38111,Self-Management Education and Arthritis Disability in the Underserved Latino Community,168969,Kerth 712  FINAL chapters.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",152316,622,2016-05-06 22:41:27.369824+00:00,filestore/bc/ae/df/bcaedf2510c792ea10770f2fbadd1287,bcaedf2510c792ea10770f2fbadd1287,application/pdf,Kerth 712  FINAL chapters.pdf,1621949,/attachments/168969/content/Kerth%20712%20%20FINAL%20chapters.pdf,file,document,bc/ae/df/bcaedf2510c792ea10770f2fbadd1287,,,152316,,,
12,38136,Advance Directive Advocacy: Empowering Homeless Clients to Express Their End-of-Life Wishes,169018,Advance Directive Advocacy Empowering Homeless Clients to Express Their End-of-Life Wishes.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",152365,1449,2016-05-07 21:39:54.536138+00:00,filestore/9f/b5/4a/9fb54aec389f0f4e90d989605fb87c16,9fb54aec389f0f4e90d989605fb87c16,application/pdf,Advance Directive Advocacy Empowering Homeless Clients to Express Their End-of-Life Wishes.pdf,1228479,/attachments/169018/content/Advance%20Directive%20Advocacy%20Empowering%20Homeless%20Clients%20to%20Express%20Their%20End-of-Life%20Wishes.pdf,file,document,9f/b5/4a/9fb54aec389f0f4e90d989605fb87c16,,,152365,,,
13,38137,Pre-prandial Insulin Administration,169079,BuiN EB Clinical Project Final Report May 6 2016 with Abstract.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",152441,874,2016-05-10 20:12:23.055231+00:00,filestore/13/25/06/1325067babaaa66ea14420b28ca46a0a,1325067babaaa66ea14420b28ca46a0a,application/pdf,BuiN EB Clinical Project Final Report May 6 2016 with Abstract.pdf,2912228,/attachments/169079/content/BuiN%20EB%20Clinical%20Project%20Final%20Report%20May%206%202016%20with%20Abstract.pdf,file,document,13/25/06/1325067babaaa66ea14420b28ca46a0a,,,152441,,,
14,38113,Cystic Fibrosis Education for School Personnel,169080,Ytuarte_ Cystic Fibrosis Education For School Personnel FINAL April 6 2016.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",152442,1204,2016-05-10 20:13:46.709901+00:00,filestore/0b/3d/b3/0b3db36f59673a9087080b98fa1a7c10,0b3db36f59673a9087080b98fa1a7c10,application/pdf,Ytuarte_ Cystic Fibrosis Education For School Personnel FINAL April 6 2016.pdf,1285587,/attachments/169080/content/Ytuarte_%20Cystic%20Fibrosis%20Education%20For%20School%20Personnel%20FINAL%20April%206%202016.pdf,file,document,0b/3d/b3/0b3db36f59673a9087080b98fa1a7c10,,,152442,,,
15,37980,An on-site Mindfulness-Based Intervention to Promote Wellness in the Workplace,169081,AUwimana_712_Mindfulnes_FinalManuscript.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",152443,1054,2016-05-10 20:17:57.511069+00:00,filestore/17/34/df/1734dfc6e037d32e7880441010ac2633,1734dfc6e037d32e7880441010ac2633,application/pdf,AUwimana_712_Mindfulnes_FinalManuscript.pdf,1976084,/attachments/169081/content/AUwimana_712_Mindfulnes_FinalManuscript.pdf,file,document,17/34/df/1734dfc6e037d32e7880441010ac2633,,,152443,,,
16,38157,Role Modeling SBAR Communication,169110,Role Modeling SBAR Communication.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",152490,2131,2016-05-12 19:59:29.996297+00:00,filestore/2e/9d/45/2e9d4564dd91794a366a918b9dfc18dd,2e9d4564dd91794a366a918b9dfc18dd,application/pdf,Role Modeling SBAR Communication.pdf,763280,/attachments/169110/content/Role%20Modeling%20SBAR%20Communication.pdf,file,document,2e/9d/45/2e9d4564dd91794a366a918b9dfc18dd,,,152490,,,
17,38158,Best Practices for Enhancing Teaching Presence in Online Courses,169111,Best Practices for Enhancing Teaching Presence in Online Courses.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",152491,625,2016-05-12 20:12:53.046436+00:00,filestore/58/9a/1f/589a1f2f08224a6655866e5ab2532f8a,589a1f2f08224a6655866e5ab2532f8a,application/pdf,Best Practices for Enhancing Teaching Presence in Online Courses.pdf,2337855,/attachments/169111/content/Best%20Practices%20for%20Enhancing%20Teaching%20Presence%20in%20Online%20Courses.pdf,file,document,58/9a/1f/589a1f2f08224a6655866e5ab2532f8a,,,152491,,,
18,43414,A Depression Care Management Intervention for Home Health Nurses,183884,ARivera_manus.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",174639,837,2017-05-02 2:16:06.588586+00:00,filestore/1b/80/94/1b8094d24f98fe80c14c9f061c810f07,1b8094d24f98fe80c14c9f061c810f07,application/pdf,ARivera_manus.pdf,2313727,/attachments/183884/content/ARivera_manus.pdf,file,document,1b/80/94/1b8094d24f98fe80c14c9f061c810f07,,,174639,,,
19,43563,Using a Clinical Guideline Coupled with Education to Improve Healthcare Providers' Knowledge of Early Sepsis Recognition in the Post-Acute Care Setting: A Quality Improvement Project,184097,KrzywickiE_DNP Program_FinalPaper_Repository2017.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",174864,231,2017-05-03 19:44:06.295153+00:00,filestore/1f/cf/a2/1fcfa226563ac48f91bdaa7db73397b4,1fcfa226563ac48f91bdaa7db73397b4,application/pdf,KrzywickiE_DNP Program_FinalPaper_Repository2017.pdf,155802,/attachments/184097/content/KrzywickiE_DNP%20Program_FinalPaper_Repository2017.pdf,file,document,1f/cf/a2/1fcfa226563ac48f91bdaa7db73397b4,,,174864,,,
20,43565,Supporting Advanced Practice Provider Transition to Practice: A Theoretical and Evidence-Based Intervention,184101,ADean_APPTTPFinal.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",174868,318,2017-05-03 20:05:06.121532+00:00,filestore/03/40/89/034089d916570ceee56b448088170e01,034089d916570ceee56b448088170e01,application/pdf,ADean_APPTTPFinal.pdf,1106113,/attachments/184101/content/ADean_APPTTPFinal.pdf,file,document,03/40/89/034089d916570ceee56b448088170e01,,,174868,,,
21,43570,Impact of an Electronic Clinical Decision Support Tool on Early Maternal Glucose Screening in Pregnancy,184106,Santo_Final Project Manuscript_Diabetes Early Screening.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",174873,176,2017-05-04 0:17:57.175228+00:00,filestore/3c/dc/34/3cdc34219bcdf94c4906a127bf67eea0,3cdc34219bcdf94c4906a127bf67eea0,application/pdf,Santo_Final Project Manuscript_Diabetes Early Screening.pdf,249417,/attachments/184106/content/Santo_Final%20Project%20Manuscript_Diabetes%20Early%20Screening.pdf,file,document,3c/dc/34/3cdc34219bcdf94c4906a127bf67eea0,,,174873,,,
22,43602,Education for the Prevention of Diabetes,184243,Education for Prevention of Diabetes_James Smith_Repository Version.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",175078,350,2017-05-05 23:15:49.561632+00:00,filestore/6d/60/e9/6d60e98c6f09a5eea52f819ff335df32,6d60e98c6f09a5eea52f819ff335df32,application/pdf,Education for Prevention of Diabetes_James Smith_Repository Version.pdf,671103,/attachments/184243/content/Education%20for%20Prevention%20of%20Diabetes_James%20Smith_Repository%20Version.pdf,file,document,6d/60/e9/6d60e98c6f09a5eea52f819ff335df32,,,175078,,,
23,43603,Recruiting Rural Nurses to Become Advanced Practice Registered Nurses in Rural Colorado,184244,DNP Project Report FINAL.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",175079,832,2017-05-05 23:22:14.965682+00:00,filestore/de/c9/0e/dec90e1575c78245d6ee6b4f9bc1a393,dec90e1575c78245d6ee6b4f9bc1a393,application/pdf,DNP Project Report FINAL.pdf,4120599,/attachments/184244/content/DNP%20Project%20Report%20FINAL.pdf,file,document,de/c9/0e/dec90e1575c78245d6ee6b4f9bc1a393,,,175079,,,
24,43391,Utilizing Education to Combat Compassion Gatigue in and Outpatient Psychiatric Setting,184245,FINAL_EPeeples_Manuscript_FINAL.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",175080,157,2017-05-05 23:29:39.227627+00:00,filestore/81/17/2b/81172b827d22f43c94ceafbde587df1b,81172b827d22f43c94ceafbde587df1b,application/pdf,FINAL_EPeeples_Manuscript_FINAL.pdf,879280,/attachments/184245/content/FINAL_EPeeples_Manuscript_FINAL.pdf,file,document,81/17/2b/81172b827d22f43c94ceafbde587df1b,,,175080,,,
25,43393,Education for Parents to Effectively Reduce Cyberbullying and Cyber-Vicimization,184246,KStreeter_FinalProjectReport2-1.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",175081,167,2017-05-05 23:33:27.733138+00:00,filestore/f5/71/06/f57106124c69921de2db4825361b6ab1,f57106124c69921de2db4825361b6ab1,application/pdf,KStreeter_FinalProjectReport2-1.pdf,292981,/attachments/184246/content/KStreeter_FinalProjectReport2-1.pdf,file,document,f5/71/06/f57106124c69921de2db4825361b6ab1,,,175081,,,
26,43643,Evidence-Based Algorithm to Prevent the Misdiagnosis of Attention-Deficit Hyperactivity Disorder in Preschoolers,185256,NBranch_Final DNP Project April 2017.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",176886,775,2017-05-15 18:54:06.193983+00:00,filestore/e7/1e/a3/e71ea3aa141bf13e8841acc9cd5c888a,e71ea3aa141bf13e8841acc9cd5c888a,application/pdf,NBranch_Final DNP Project April 2017.pdf,133029,/attachments/185256/content/NBranch_Final%20DNP%20Project%20April%202017.pdf,file,document,e7/1e/a3/e71ea3aa141bf13e8841acc9cd5c888a,,,176886,,,
27,43648,Adolescent Depression: Integrating Behavioral Healthcare in a Pediatric Primary Care Setting,185273,HuftalinT_AdolescentDepression DNP Project Final 4 25 17 (002).pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",176908,868,2017-05-15 23:32:01.644951+00:00,filestore/45/16/09/451609a0013c9b7dd288769567ec59a3,451609a0013c9b7dd288769567ec59a3,application/pdf,HuftalinT_AdolescentDepression DNP Project Final 4 25 17 (002).pdf,69198,/attachments/185273/content/HuftalinT_AdolescentDepression%20DNP%20Project%20Final%204%2025%2017%20(002).pdf,file,document,45/16/09/451609a0013c9b7dd288769567ec59a3,,,176908,,,
28,43649,Health Literacy Education: For Parents of Children Preschool Aged and Younger,185274,Vasquez Journal Article Final April 30 2017.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",176909,1031,2017-05-15 23:38:04.185105+00:00,filestore/80/c4/5c/80c45c6d2da2ed72ae5812f828b67e3b,80c45c6d2da2ed72ae5812f828b67e3b,application/pdf,Vasquez Journal Article Final April 30 2017.pdf,114193,/attachments/185274/content/Vasquez%20Journal%20Article%20Final%20April%2030%202017.pdf,file,document,80/c4/5c/80c45c6d2da2ed72ae5812f828b67e3b,,,176909,,,
29,43650,Increasing Influenza Immunization Rates at a Homeless Clinic Through Staff Education,185278,tvossoughi_Capstone2.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",176911,1488,2017-05-15 23:44:49.353365+00:00,filestore/16/cc/41/16cc41a028febd4fdb1f37425bb676e1,16cc41a028febd4fdb1f37425bb676e1,application/pdf,tvossoughi_Capstone2.pdf,140818,/attachments/185278/content/tvossoughi_Capstone2.pdf,file,document,16/cc/41/16cc41a028febd4fdb1f37425bb676e1,,,176911,,,
30,43651,Effect of Social Support on Health Empowerment and Perceived Well-Being in Adults Impacted By Cancer: A Program Evaluation,185284,ORourke_Suzanne_final manuscript_2017_.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",177105,165,2017-05-17 21:34:53.680865+00:00,filestore/24/94/ef/2494ef5bd5d5c01072994f09a86f1bbb,2494ef5bd5d5c01072994f09a86f1bbb,application/pdf,ORourke_Suzanne_final manuscript_2017_.pdf,204119,/attachments/185284/content/ORourke_Suzanne_final%20manuscript_2017_.pdf,file,document,24/94/ef/2494ef5bd5d5c01072994f09a86f1bbb,,,177105,,,
31,43652,Patient Portals: An Educational Project to Improve Provider Readiness,185285,LauraLeal final project_final.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",177106,636,2017-05-17 21:41:55.434689+00:00,filestore/f6/53/b4/f653b4567c98d2cf6606dddddef11d3c,f653b4567c98d2cf6606dddddef11d3c,application/pdf,LauraLeal final project_final.pdf,157997,/attachments/185285/content/LauraLeal%20final%20project_final.pdf,file,document,f6/53/b4/f653b4567c98d2cf6606dddddef11d3c,,,177106,,,
32,43654,Implementing an SBIRT Pilot Utilizing Student-mediated Screenings and Brief Interventions,185288,Turk_FS_Final Manuscript.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",177107,161,2017-05-17 21:46:24.802585+00:00,filestore/ba/41/2c/ba412c96a6306e31ffa69fd07f6eee87,ba412c96a6306e31ffa69fd07f6eee87,application/pdf,Turk_FS_Final Manuscript.pdf,310516,/attachments/185288/content/Turk_FS_Final%20Manuscript.pdf,file,document,ba/41/2c/ba412c96a6306e31ffa69fd07f6eee87,,,177107,,,
33,43794,Use of Virtual Reality Videos to Reduce Anxiety for Radiation Oncology Patients,185762,Using Virtual Reality Videos to Reduce Anxiety for Radiation Oncology Patients Manuscript FINAL (1).pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",178120,187,2017-05-23 17:44:27.300730+00:00,filestore/04/f2/79/04f279bd843babf1f0dc505a18c4a93c,04f279bd843babf1f0dc505a18c4a93c,application/pdf,Using Virtual Reality Videos to Reduce Anxiety for Radiation Oncology Patients Manuscript FINAL (1).pdf,568261,/attachments/185762/content/Using%20Virtual%20Reality%20Videos%20to%20Reduce%20Anxiety%20for%20Radiation%20Oncology%20Patients%20Manuscript%20FINAL%20(1).pdf,file,document,04/f2/79/04f279bd843babf1f0dc505a18c4a93c,,,178120,,,
34,43795,Education and Self-efficacy of Probiotic Use in Patients with Chronic Gastrointestinal Symptoms,185763,Education and Self Efficacy of Probiotic Use in Patients with Functional GI Disorders.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",178121,312,2017-05-23 17:56:17.249040+00:00,filestore/15/7d/35/157d350fc902552f080b1a7086520ed5,157d350fc902552f080b1a7086520ed5,application/pdf,Education and Self Efficacy of Probiotic Use in Patients with Functional GI Disorders.pdf,1026554,/attachments/185763/content/Education%20and%20Self%20Efficacy%20of%20Probiotic%20Use%20in%20Patients%20with%20Functional%20GI%20Disorders.pdf,file,document,15/7d/35/157d350fc902552f080b1a7086520ed5,,,178121,,,
35,43812,Advanced Practice Registered Nurse Led Transitional Care Program in an Accountable Care Organization,185781,Sugathan_ManuscriptFinal Revised 050417.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",178139,1067,2017-05-23 22:12:58.454340+00:00,filestore/7f/74/be/7f74be2862420b9221fbade553ed00be,7f74be2862420b9221fbade553ed00be,application/pdf,Sugathan_ManuscriptFinal Revised 050417.pdf,938824,/attachments/185781/content/Sugathan_ManuscriptFinal%20Revised%20050417.pdf,file,document,7f/74/be/7f74be2862420b9221fbade553ed00be,,,178139,,,
36,43813,Improving COPD Screening in an Internal Medicine Practice by Implementing the GOLD Guidelines,185782,JManng_COPDManuscript_Final.pdf,,,,,,,,,,,,,1,1,"{'identifier': [], 'description': [], 'type': [], 'language': [], 'subject': [], 'notes': [], 'contributor': [], 'series': [], 'title': [], 'extent': [], 'citation': []}",178140,232,2017-05-23 22:20:15.318125+00:00,filestore/d0/d3/5e/d0d35e03b2d7d00d6cc1d7f2573f0da4,d0d35e03b2d7d00d6cc1d7f2573f0da4,application/pdf,JManng_COPDManuscript_Final.pdf,275449,/attachments/185782/content/JManng_COPDManuscript_Final.pdf,file,document,d0/d3/5e/d0d35e03b2d7d00d6cc1d7f2573f0da4,,,178140,,,
